Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
9/19/2024,0,1998,327,310,1346,25.90944342
9/20/2024,0,870,332,310,1426,24.80035368
9/21/2024,0,636,317,310,1549,35.13244479
9/22/2024,0,589,291,310,1568,28.59879013
9/23/2024,0,887,291,310,1500,41.90791967
9/24/2024,0,1108,291,310,1456,52.11909691
9/25/2024,0,1155,295,310,1795,27.85243899
9/26/2024,0,1252,295,310,1414,37.65916737
9/27/2024,0,1023,280,310,1083,33.23113541
9/28/2024,0,688,249,310,1248,32.76414749
9/29/2024,0,656,235,310,1137,29.41184008
9/30/2024,0,1010,281,420,971,35.31172444
10/1/2024,0,1181,345,400,1406,38.89751604
10/2/2024,0,1244,379,400,1315,39.23524504
10/3/2024,0,1244,387,400,1101,45.02672034
10/4/2024,0,1127,387,400,1076,35.25335114
10/5/2024,0,794,364,400,1045,28.57376849
10/6/2024,0,743,352,400,1057,32.08451471
10/7/2024,0,986,386,400,1633,30.92955196
10/8/2024,0,1125,418,400,1510,34.14841814
10/9/2024,0,1220,424,400,863,23.26594717
10/10/2024,0,1190,366,400,507,15.3688657
10/11/2024,0,940,236,400,467,32.334683
10/12/2024,0,615,47,400,641,15.96928434
10/13/2024,0,716,0,400,540,24.11236833
10/14/2024,0,944,0,400,458,23.57033202
10/15/2024,0,1089,0,400,789,17.53702597
10/16/2024,0,1053,0,400,811,19.39246384
10/17/2024,0,883,0,400,479,33.87323573
10/18/2024,0,642,0,400,377,27.38128681
10/19/2024,0,447,0,400,658,35.00735312
10/20/2024,0,473,0,400,677,24.51265293
10/21/2024,0,718,0,400,1031,41.20743403
10/22/2024,0,845,0,400,486,5.011761976
10/23/2024,0,817,0,400,383,32.62655403
10/24/2024,0,683,0,400,991,20.31395594
10/25/2024,0,483,0,400,2207,19.801095
10/26/2024,0,313,0,400,1312,18.76704612
10/27/2024,0,179,0,400,697,16.13190245
10/28/2024,0,402,0,400,752,21.37299638
10/29/2024,0,402,0,400,561,12.62115923
10/30/2024,0,409,0,400,721,18.01236046
10/31/2024,0,409,0,440,861,5.136859655
11/1/2024,0,318,0,420,862,14.90189583
