DateTime,Regular_Weighted_Temp,TCD_Weighted_Temp,Temperature_Difference
2022-03-10 00:00:00,8.090000000000002,8.735472859541131,0.6454728595411297
2022-03-10 01:00:00,8.07875,8.742143256855064,0.6633932568550631
2022-03-10 02:00:00,8.085,8.742416060436485,0.6574160604364852
2022-03-10 03:00:00,8.083750000000002,8.751711667599327,0.6679616675993274
2022-03-10 04:00:00,8.082500000000001,8.74810926133184,0.6656092613318401
2022-03-10 05:00:00,8.085,8.738256855064353,0.6532568550643534
2022-03-10 06:00:00,8.087500000000002,8.729108841634023,0.6416088416340227
2022-03-10 07:00:00,8.088750000000001,8.73105204252938,0.642302042529378
2022-03-10 08:00:00,8.088750000000001,8.730222439843311,0.641472439843312
2022-03-10 09:00:00,8.088750000000001,8.72329043088976,0.6345404308897593
2022-03-10 10:00:00,8.081249999999999,8.702756015668719,0.6215060156687189
2022-03-10 11:00:00,8.07375,8.715370033575825,0.6416200335758253
2022-03-10 12:00:00,8.07375,8.707608421936207,0.6338584219362065
2022-03-10 13:00:00,8.075,8.708301622831561,0.6333016228315609
2022-03-10 14:00:00,8.0775,8.707199216564074,0.6296992165640729
2022-03-10 15:00:00,8.07875,8.693880805819807,0.6151308058198091
2022-03-10 16:00:00,8.08125,8.688198796866256,0.6069487968662555
2022-03-10 17:00:00,8.08125,8.684596390598768,0.6033463905987688
2022-03-10 18:00:00,8.083749999999998,8.683766787912703,0.6000167879127027
2022-03-10 19:00:00,8.091249999999999,8.6975055959709,0.6062555959709013
2022-03-10 20:00:00,8.104999999999999,8.72441522104085,0.6194152210408499
2022-03-10 21:00:00,8.12,8.76021124790151,0.6402112479015112
